stop_id,stop_name,stop_lat,stop_lon,osm_id,route_id,trip_id,arrival_time
2430,Sanseverino Monte Baldo,46.057694,11.11258,1388563915,"[460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460]","['0002880012017091120180607', '0002880002017091120180607', '0002880132017091120180607', '0002880212017091120180607', '0002880382017091120180607', '0002880412017091120180607', '0002879962017091120180607', '0002880142017091120180607', '0002880052017091120180607', '0002880022017091120180607', '0002880392017091120180607', '0002880422017091120180607', '0002880222017091120180607', '0002880152017091120180607', '0002880062017091120180607', '0002880402017091120180607', '0002880232017091120180607', '0002880162017091120180607', '0002880072017091120180607', '0002880372017091120180607', '0002880242017091120180607', '0002880172017091120180607', '0002880032017091120180607', '0002880362017091120180607', '0002880252017091120180607', '0002880182017091120180607', '0002880082017091120180607', '0002880332017091120180607', '0002880262017091120180607', '0002893682017091120180607', '0002880092017091120180607', '0002880192017091120180607', '0002893662017091120180607', '0002880342017091120180607', '0002880272017091120180607', '0002880042017091120180607', '0002880102017091120180607', '0002880352017091120180607', '0002880282017091120180607', '0002880202017091120180607', '0002880112017091120180607', '0002880312017091120180607', '0002893652017091120180607', '0002893672017091120180607', '0002880292017091120180607', '0002880322017091120180607', '0002880122017091120180607', '0002883732017091120180607', '0002880302017091120180607', '0002883742017091120180607', '0002883692017091120180607', '0002883752017091120180607', '0002883702017091120180607', '0002883762017091120180607', '0002883712017091120180607', '0002883772017091120180607', '0002883722017091120180607', '0002883782017091120180607', '0002883792017091120180607', '0002883802017091120180607']","['06:41:00', '06:56:00', '07:11:00', '07:26:00', '07:41:00', '07:51:00', '08:01:00', '08:11:00', '08:21:00', '08:31:00', '08:41:00', '08:56:00', '09:11:00', '09:26:00', '09:41:00', '09:56:00', '10:11:00', '10:26:00', '10:41:00', '10:56:00', '11:11:00', '11:26:00', '11:41:00', '11:56:00', '12:11:00', '12:26:00', '12:41:00', '12:56:00', '13:11:00', '13:26:00', '13:41:00', '13:56:00', '14:11:00', '14:26:00', '14:41:00', '14:56:00', '15:11:00', '15:26:00', '15:41:00', '15:56:00', '16:11:00', '16:26:00', '16:41:00', '16:56:00', '17:11:00', '17:26:00', '17:41:00', '17:56:00', '18:11:00', '18:26:00', '18:41:00', '18:56:00', '19:11:00', '19:26:00', '19:41:00', '19:56:00', '20:11:00', '20:26:00', '20:56:00', '21:23:00']"
2431,"Sanseverino ""Albere""/Muse",46.063334,11.113227,2631633694,"[460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460]","['0002880012017091120180607', '0002880002017091120180607', '0002880132017091120180607', '0002880212017091120180607', '0002880382017091120180607', '0002880412017091120180607', '0002879962017091120180607', '0002880142017091120180607', '0002880052017091120180607', '0002880022017091120180607', '0002880392017091120180607', '0002880422017091120180607', '0002880222017091120180607', '0002880152017091120180607', '0002880062017091120180607', '0002880402017091120180607', '0002880232017091120180607', '0002880162017091120180607', '0002880072017091120180607', '0002880372017091120180607', '0002880242017091120180607', '0002880172017091120180607', '0002880032017091120180607', '0002880362017091120180607', '0002880252017091120180607', '0002880182017091120180607', '0002880082017091120180607', '0002880332017091120180607', '0002880262017091120180607', '0002893682017091120180607', '0002880092017091120180607', '0002880192017091120180607', '0002893662017091120180607', '0002880342017091120180607', '0002880272017091120180607', '0002880042017091120180607', '0002880102017091120180607', '0002880352017091120180607', '0002880282017091120180607', '0002880202017091120180607', '0002880112017091120180607', '0002880312017091120180607', '0002893652017091120180607', '0002893672017091120180607', '0002880292017091120180607', '0002880322017091120180607', '0002880122017091120180607', '0002883732017091120180607', '0002880302017091120180607', '0002883742017091120180607', '0002883692017091120180607', '0002883752017091120180607', '0002883702017091120180607', '0002883762017091120180607', '0002883712017091120180607', '0002883772017091120180607', '0002883722017091120180607', '0002883782017091120180607', '0002883792017091120180607', '0002883802017091120180607']","['06:42:00', '06:57:00', '07:12:00', '07:27:00', '07:42:00', '07:52:00', '08:02:00', '08:12:00', '08:22:00', '08:32:00', '08:42:00', '08:57:00', '09:12:00', '09:27:00', '09:42:00', '09:57:00', '10:12:00', '10:27:00', '10:42:00', '10:57:00', '11:12:00', '11:27:00', '11:42:00', '11:57:00', '12:12:00', '12:27:00', '12:42:00', '12:57:00', '13:12:00', '13:27:00', '13:42:00', '13:57:00', '14:12:00', '14:27:00', '14:42:00', '14:57:00', '15:12:00', '15:27:00', '15:42:00', '15:57:00', '16:12:00', '16:27:00', '16:42:00', '16:57:00', '17:12:00', '17:27:00', '17:42:00', '17:57:00', '18:12:00', '18:27:00', '18:42:00', '18:57:00', '19:12:00', '19:27:00', '19:42:00', '19:57:00', '20:12:00', '20:27:00', '20:57:00', '21:24:00']"
2432,Sanseverino Verdi,46.065846,11.114266,1388564388,"[460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460]","['0002880012017091120180607', '0002880002017091120180607', '0002880132017091120180607', '0002880212017091120180607', '0002880382017091120180607', '0002880412017091120180607', '0002879962017091120180607', '0002880142017091120180607', '0002880052017091120180607', '0002880022017091120180607', '0002880392017091120180607', '0002880422017091120180607', '0002880222017091120180607', '0002880152017091120180607', '0002880062017091120180607', '0002880402017091120180607', '0002880232017091120180607', '0002880162017091120180607', '0002880072017091120180607', '0002880372017091120180607', '0002880242017091120180607', '0002880172017091120180607', '0002880032017091120180607', '0002880362017091120180607', '0002880252017091120180607', '0002880182017091120180607', '0002880082017091120180607', '0002880332017091120180607', '0002880262017091120180607', '0002893682017091120180607', '0002880092017091120180607', '0002880192017091120180607', '0002893662017091120180607', '0002880342017091120180607', '0002880272017091120180607', '0002880042017091120180607', '0002880102017091120180607', '0002880352017091120180607', '0002880282017091120180607', '0002880202017091120180607', '0002880112017091120180607', '0002880312017091120180607', '0002893652017091120180607', '0002893672017091120180607', '0002880292017091120180607', '0002880322017091120180607', '0002880122017091120180607', '0002883732017091120180607', '0002880302017091120180607', '0002883742017091120180607', '0002883692017091120180607', '0002883752017091120180607', '0002883702017091120180607', '0002883762017091120180607', '0002883712017091120180607', '0002883772017091120180607', '0002883722017091120180607', '0002883782017091120180607', '0002883792017091120180607', '0002883802017091120180607']","['06:43:00', '06:58:00', '07:13:00', '07:28:00', '07:43:00', '07:53:00', '08:03:00', '08:13:00', '08:23:00', '08:33:00', '08:43:00', '08:58:00', '09:13:00', '09:28:00', '09:43:00', '09:58:00', '10:13:00', '10:28:00', '10:43:00', '10:58:00', '11:13:00', '11:28:00', '11:43:00', '11:58:00', '12:13:00', '12:28:00', '12:43:00', '12:58:00', '13:13:00', '13:28:00', '13:43:00', '13:58:00', '14:13:00', '14:28:00', '14:43:00', '14:58:00', '15:13:00', '15:28:00', '15:43:00', '15:58:00', '16:13:00', '16:28:00', '16:43:00', '16:58:00', '17:13:00', '17:28:00', '17:43:00', '17:58:00', '18:13:00', '18:28:00', '18:43:00', '18:58:00', '19:13:00', '19:28:00', '19:43:00', '19:58:00', '20:13:00', '20:28:00', '20:58:00', '21:25:00']"
2435,"Brescia ""Ca Dei Gai""",46.073516,11.105355,1211624479,"[536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536]","['0002892982017091120180607', '0002893152017091120180607', '0002896002017091120180607', '0002893312017091120180607', '0002898882017091120180607', '0002892462017091120180607', '0002898892017091120180607', '0002886102017091120180607', '0002893642017091120180607', '0002896162017091120180607', '0002892332017091120180607', '0002892472017091120180607', '0002892722017091120180607', '0002892602017091120180607', '0002896172017091120180607', '0002892342017091120180607', '0002892482017091120180607', '0002892732017091120180607', '0002892612017091120180607', '0002896182017091120180607', '0002892352017091120180607', '0002892492017091120180607', '0002892742017091120180607', '0002892622017091120180607', '0002896192017091120180607', '0002892362017091120180607', '0002892502017091120180607', '0002892752017091120180607', '0002892632017091120180607', '0002896202017091120180607', '0002892372017091120180607', '0002892512017091120180607', '0002892762017091120180607', '0002892642017091120180607', '0002874582017091120180607', '0002896212017091120180607', '0002892382017091120180607', '0002892522017091120180607', '0002892772017091120180607', '0002874672017091120180607', '0002892652017091120180607', '0002896222017091120180607', '0002892392017091120180607', '0002892532017091120180607', '0002892782017091120180607', '0002892662017091120180607', '0002896232017091120180607', '0002892402017091120180607', '0002892542017091120180607', '0002892792017091120180607', '0002892672017091120180607', '0002896242017091120180607', '0002892412017091120180607', '0002892552017091120180607', '0002892802017091120180607', '0002892682017091120180607', '0002896252017091120180607', '0002892422017091120180607', '0002892562017091120180607', '0002892812017091120180607', '0002892692017091120180607', '0002896262017091120180607', '0002892432017091120180607', '0002892572017091120180607', '0002892822017091120180607', '0002892702017091120180607', '0002896272017091120180607', '0002892442017091120180607', '0002892582017091120180607', '0002892832017091120180607', '0002892712017091120180607', '0002896282017091120180607', '0002892452017091120180607', '0002892592017091120180607', '0002892842017091120180607', '0002896292017091120180607', '0002898982017091120180607', '0002899012017091120180607', '0002896302017091120180607', '0002893432017091120180607', '0002893442017091120180607', '0002893452017091120180607']","['05:49:00', '06:19:00', '06:52:00', '06:52:00', '07:02:00', '07:12:00', '07:32:00', '07:34:00', '07:39:00', '07:47:00', '07:52:00', '08:12:00', '08:22:00', '08:32:00', '08:47:00', '08:52:00', '09:12:00', '09:22:00', '09:32:00', '09:47:00', '09:52:00', '10:12:00', '10:22:00', '10:32:00', '10:47:00', '10:52:00', '11:12:00', '11:22:00', '11:32:00', '11:47:00', '11:52:00', '12:12:00', '12:22:00', '12:32:00', '12:39:00', '12:47:00', '12:52:00', '13:12:00', '13:22:00', '13:29:00', '13:32:00', '13:47:00', '13:52:00', '14:12:00', '14:22:00', '14:32:00', '14:47:00', '14:52:00', '15:12:00', '15:22:00', '15:32:00', '15:47:00', '15:52:00', '16:12:00', '16:22:00', '16:32:00', '16:47:00', '16:52:00', '17:12:00', '17:22:00', '17:32:00', '17:47:00', '17:52:00', '18:12:00', '18:22:00', '18:32:00', '18:47:00', '18:52:00', '19:12:00', '19:22:00', '19:32:00', '19:47:00', '19:52:00', '20:12:00', '20:32:00', '20:47:00', '20:52:00', '21:12:00', '21:47:00', '21:52:00', '22:47:00', '23:42:00']"
2437,Ravina Della Croce,46.040974,11.110975,1609033606,"[415, 411, 415, 411, 411, 411, 415, 411, 415, 411, 411, 411, 415, 411, 411, 411, 411, 415, 411, 411, 411, 411, 415, 411, 411, 411, 411, 415, 411, 411, 411, 411, 415, 411, 411, 411, 411, 411, 411, 415, 411, 411, 411, 411, 411, 411, 415, 411, 411, 411, 411, 411, 411, 415, 411, 411, 411, 411, 411, 411, 415, 411, 411, 411, 411, 411, 411, 415, 411, 411, 411, 411, 411, 411, 415, 411, 411, 411, 411, 411, 411, 415, 411, 411, 411, 411, 411, 411, 415, 411, 411, 411, 411, 411, 411]","['0002883912017091120180607', '0002875672017091120180607', '0002883202017091120180607', '0002875692017091120180607', '0002889742017091120180607', '0002883222017091120180607', '0002884332017091120180607', '0002875682017091120180607', '0002877252017091120180607', '0002875842017091120180607', '0002889752017091120180607', '0002875702017091120180607', '0002876622017091120180607', '0002875712017091120180607', '0002889762017091120180607', '0002875852017091120180607', '0002875962017091120180607', '0002876522017091120180607', '0002875722017091120180607', '0002889772017091120180607', '0002875862017091120180607', '0002875972017091120180607', '0002876532017091120180607', '0002875732017091120180607', '0002889782017091120180607', '0002875872017091120180607', '0002875982017091120180607', '0002876542017091120180607', '0002875742017091120180607', '0002889792017091120180607', '0002875882017091120180607', '0002875992017091120180607', '0002876552017091120180607', '0002875752017091120180607', '0002889802017091120180607', '0002873742017091120180607', '0002875892017091120180607', '0002882142017091120180607', '0002876002017091120180607', '0002877242017091120180607', '0002875762017091120180607', '0002884032017091120180607', '0002889812017091120180607', '0002875902017091120180607', '0002876012017091120180607', '0002884152017091120180607', '0002883312017091120180607', '0002875772017091120180607', '0002884042017091120180607', '0002889822017091120180607', '0002875912017091120180607', '0002884162017091120180607', '0002876022017091120180607', '0002876562017091120180607', '0002875782017091120180607', '0002884052017091120180607', '0002889832017091120180607', '0002875922017091120180607', '0002884172017091120180607', '0002876032017091120180607', '0002876572017091120180607', '0002875792017091120180607', '0002884062017091120180607', '0002889842017091120180607', '0002875932017091120180607', '0002884182017091120180607', '0002876042017091120180607', '0002876582017091120180607', '0002875802017091120180607', '0002884072017091120180607', '0002889852017091120180607', '0002875942017091120180607', '0002884192017091120180607', '0002876052017091120180607', '0002876592017091120180607', '0002884082017091120180607', '0002875812017091120180607', '0002889862017091120180607', '0002875952017091120180607', '0002876062017091120180607', '0002884302017091120180607', '0002876602017091120180607', '0002884252017091120180607', '0002875822017091120180607', '0002889872017091120180607', '0002884272017091120180607', '0002884322017091120180607', '0002876072017091120180607', '0002876612017091120180607', '0002875832017091120180607', '0002884282017091120180607', '0002876082017091120180607', '0002890042017091120180607', '0002876092017091120180607', '0002874652017091120180607']","['06:43:00', '06:48:00', '07:03:00', '07:08:00', '07:09:00', '07:12:00', '07:21:00', '07:43:00', '07:46:00', '08:08:00', '08:09:00', '08:28:00', '08:51:00', '08:58:00', '09:09:00', '09:18:00', '09:38:00', '09:51:00', '09:58:00', '10:09:00', '10:18:00', '10:38:00', '10:51:00', '10:58:00', '11:09:00', '11:18:00', '11:38:00', '11:51:00', '11:58:00', '12:09:00', '12:18:00', '12:38:00', '12:51:00', '12:58:00', '13:09:00', '13:12:00', '13:18:00', '13:32:00', '13:38:00', '13:51:00', '13:58:00', '14:03:00', '14:09:00', '14:18:00', '14:33:00', '14:38:00', '14:51:00', '14:58:00', '15:03:00', '15:09:00', '15:18:00', '15:33:00', '15:38:00', '15:51:00', '15:58:00', '16:03:00', '16:09:00', '16:18:00', '16:33:00', '16:38:00', '16:51:00', '16:58:00', '17:03:00', '17:09:00', '17:18:00', '17:33:00', '17:38:00', '17:51:00', '17:58:00', '18:03:00', '18:09:00', '18:18:00', '18:33:00', '18:38:00', '18:51:00', '18:58:00', '19:03:00', '19:09:00', '19:18:00', '19:33:00', '19:38:00', '19:51:00', '19:58:00', '20:03:00', '20:09:00', '20:18:00', '20:28:00', '20:38:00', '20:51:00', '20:58:00', '21:15:00', '21:43:00', '22:29:00', '22:43:00', '23:43:00']"
2438,Ss 12 Talvera,46.103288,11.110545,736263325,"[424, 424, 543, 543, 424, 543, 424, 543, 424, 543, 424, 543, 543, 543, 543, 424, 543, 543, 543, 424, 543, 543, 543, 424, 543, 543, 424, 543, 543, 543, 543, 424, 543, 543, 543, 424, 543, 543, 543, 424, 543, 543, 543, 424, 543, 543, 424, 543, 424, 543, 543, 424, 543, 424, 543, 543, 543, 424, 543, 543, 543]","['0002900222017091120180607', '0002900232017091120180607', '0002874692017091120180607', '0002879042017091120180607', '0002880712017091120180607', '0002879022017091120180607', '0002900242017091120180607', '0002879292017091120180607', '0002900392017091120180607', '0002879052017091120180607', '0002900252017091120180607', '0002879032017091120180607', '0002879302017091120180607', '0002879062017091120180607', '0002879182017091120180607', '0002900262017091120180607', '0002879312017091120180607', '0002879072017091120180607', '0002879192017091120180607', '0002900272017091120180607', '0002879322017091120180607', '0002879082017091120180607', '0002879202017091120180607', '0002900282017091120180607', '0002879332017091120180607', '0002879092017091120180607', '0002900382017091120180607', '0002879212017091120180607', '0002879342017091120180607', '0002879102017091120180607', '0002879222017091120180607', '0002900292017091120180607', '0002879352017091120180607', '0002879112017091120180607', '0002879232017091120180607', '0002900302017091120180607', '0002879362017091120180607', '0002879122017091120180607', '0002879242017091120180607', '0002900312017091120180607', '0002879372017091120180607', '0002879132017091120180607', '0002879252017091120180607', '0002900322017091120180607', '0002879382017091120180607', '0002879142017091120180607', '0002900362017091120180607', '0002879262017091120180607', '0002900332017091120180607', '0002879392017091120180607', '0002879152017091120180607', '0002900372017091120180607', '0002879272017091120180607', '0002900342017091120180607', '0002879402017091120180607', '0002879162017091120180607', '0002879282017091120180607', '0002900352017091120180607', '0002879412017091120180607', '0002879172017091120180607', '0002876632017091120180607']","['05:41:00', '06:43:00', '06:49:00', '07:01:00', '07:07:00', '07:26:00', '07:36:00', '07:46:00', '08:01:00', '08:06:00', '08:21:00', '08:26:00', '08:46:00', '09:06:00', '09:26:00', '09:36:00', '09:46:00', '10:06:00', '10:26:00', '10:36:00', '10:46:00', '11:06:00', '11:26:00', '11:36:00', '11:46:00', '12:06:00', '12:21:00', '12:26:00', '12:46:00', '13:06:00', '13:26:00', '13:36:00', '13:46:00', '14:06:00', '14:26:00', '14:36:00', '14:46:00', '15:06:00', '15:26:00', '15:36:00', '15:46:00', '16:06:00', '16:26:00', '16:36:00', '16:46:00', '17:06:00', '17:13:00', '17:26:00', '17:43:00', '17:46:00', '18:06:00', '18:13:00', '18:26:00', '18:43:00', '18:46:00', '19:06:00', '19:26:00', '19:43:00', '19:46:00', '20:06:00', '20:46:00']"
2446,"Ghiaie ""Zona Ind.Le Ftm""",46.119113,11.105302,1056380302,"[568, 568]","['0002874262017091120180607', '0002879662017091120180607']","['09:00:00', '11:00:00']"
2447,Ghiaie Salisburgo,46.122767,11.103337,1253867461,"[568, 568]","['0002874262017091120180607', '0002879662017091120180607']","['09:01:00', '11:01:00']"
2448,"Ghiaie ""Sc. Materna""",46.124931,11.099736,527843963,"[568, 568]","['0002874262017091120180607', '0002879662017091120180607']","['09:03:00', '11:03:00']"
2449,Spini Praga,46.123666,11.097351,6844927675,"[478, 478, 478, 568, 478, 478, 568, 478, 478, 478, 478, 478, 478, 478, 478, 478]","['0002882722017091120180607', '0002882052017091120180607', '0002882062017091120180607', '0002874262017091120180607', '0002882072017091120180607', '0002882082017091120180607', '0002879662017091120180607', '0002882092017091120180607', '0002882102017091120180607', '0002882112017091120180607', '0002882682017091120180607', '0002882692017091120180607', '0002882712017091120180607', '0002882702017091120180607', '0002882122017091120180607', '0002882962017091120180607']","['07:06:00', '08:11:00', '08:31:00', '09:04:00', '09:41:00', '10:51:00', '11:04:00', '12:04:00', '13:09:00', '14:21:00', '15:34:00', '16:34:00', '17:06:00', '18:04:00', '19:04:00', '20:04:00']"
2453,Palazzine Maso S.Antonio,46.115041,11.101844,24163736,"[568, 568]","['0002874312017091120180607', '0002874352017091120180607']","['09:11:00', '11:12:00']"
2454,Crosare Officina,46.110069,11.105486,99012712,"[568, 568]","['0002874312017091120180607', '0002874352017091120180607']","['09:13:00', '11:14:00']"
2455,Crosare Parcheggio,46.107991,11.105394,6844980023,"[568, 568]","['0002874312017091120180607', '0002874352017091120180607']","['09:14:00', '11:15:00']"
2457,Gardolo Castel di Gardolo,46.113907,11.110614,11067139700,"[568, 568, 568, 568, 568, 568]","['0002885452017091120180607', '0002874472017091120180607', '0002874482017091120180607', '0002879682017091120180607', '0002874282017091120180607', '0002874272017091120180607']","['06:51:00', '11:34:00', '12:51:00', '13:45:00', '17:40:00', '18:40:00']"
2458,Gardolo Castel di Gardolo,46.113885,11.111224,6844980024,"[568, 568, 568, 568, 568, 568, 568]","['0002885462017091120180607', '0002874302017091120180607', '0002879772017091120180607', '0002874322017091120180607', '0002874622017091120180607', '0002874332017091120180607', '0002874432017091120180607']","['07:04:00', '08:22:00', '11:47:00', '13:04:00', '13:58:00', '17:53:00', '18:53:00']"
2470,Jedin Sanseverino,46.051139,11.114415,306205726,"[411, 411, 411, 411, 411, 411, 411, 411, 411, 411, 411, 411, 411, 411, 411, 411, 411, 411, 411, 411]","['0002875242017091120180607', '0002889882017091120180607', '0002889892017091120180607', '0002889902017091120180607', '0002889912017091120180607', '0002889922017091120180607', '0002889932017091120180607', '0002889942017091120180607', '0002889952017091120180607', '0002889962017091120180607', '0002889972017091120180607', '0002889982017091120180607', '0002889992017091120180607', '0002890002017091120180607', '0002890012017091120180607', '0002875252017091120180607', '0002875262017091120180607', '0002890052017091120180607', '0002874642017091120180607', '0002885652017091120180607']","['06:13:00', '06:33:00', '07:33:00', '08:33:00', '09:33:00', '10:33:00', '11:33:00', '12:33:00', '13:33:00', '14:33:00', '15:33:00', '16:33:00', '17:33:00', '18:33:00', '19:33:00', '21:20:00', '22:05:00', '22:51:00', '23:05:00', '24:05:00']"
2472,"Lamar ""Via Rossa""",46.121491,11.106413,307498468,"[543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543, 543]","['0002874692017091120180607', '0002879042017091120180607', '0002898412017091120180607', '0002879022017091120180607', '0002898402017091120180607', '0002879292017091120180607', '0002898142017091120180607', '0002879052017091120180607', '0002879032017091120180607', '0002898392017091120180607', '0002879302017091120180607', '0002898152017091120180607', '0002879062017091120180607', '0002879182017091120180607', '0002898272017091120180607', '0002879312017091120180607', '0002898162017091120180607', '0002879072017091120180607', '0002879192017091120180607', '0002898282017091120180607', '0002879322017091120180607', '0002898172017091120180607', '0002879082017091120180607', '0002879202017091120180607', '0002898292017091120180607', '0002879332017091120180607', '0002898182017091120180607', '0002879092017091120180607', '0002879212017091120180607', '0002898302017091120180607', '0002879342017091120180607', '0002898192017091120180607', '0002879102017091120180607', '0002879222017091120180607', '0002898312017091120180607', '0002879352017091120180607', '0002898202017091120180607', '0002879112017091120180607', '0002879232017091120180607', '0002898322017091120180607', '0002879362017091120180607', '0002898212017091120180607', '0002879122017091120180607', '0002879242017091120180607', '0002898332017091120180607', '0002879372017091120180607', '0002898222017091120180607', '0002879132017091120180607', '0002879252017091120180607', '0002898342017091120180607', '0002879382017091120180607', '0002898232017091120180607', '0002879142017091120180607', '0002879262017091120180607', '0002898352017091120180607', '0002879392017091120180607', '0002898242017091120180607', '0002879152017091120180607', '0002879272017091120180607', '0002898362017091120180607', '0002879402017091120180607', '0002898252017091120180607', '0002879162017091120180607', '0002879282017091120180607', '0002898372017091120180607', '0002879412017091120180607', '0002898262017091120180607', '0002879172017091120180607', '0002898382017091120180607', '0002876632017091120180607', '0002898432017091120180607', '0002891652017091120180607', '0002891662017091120180607', '0002891672017091120180607']","['06:54:00', '07:06:00', '07:10:00', '07:31:00', '07:40:00', '07:51:00', '08:10:00', '08:11:00', '08:31:00', '08:40:00', '08:51:00', '09:10:00', '09:11:00', '09:31:00', '09:40:00', '09:51:00', '10:10:00', '10:11:00', '10:31:00', '10:40:00', '10:51:00', '11:10:00', '11:11:00', '11:31:00', '11:40:00', '11:51:00', '12:10:00', '12:11:00', '12:31:00', '12:40:00', '12:51:00', '13:10:00', '13:11:00', '13:31:00', '13:40:00', '13:51:00', '14:10:00', '14:11:00', '14:31:00', '14:40:00', '14:51:00', '15:10:00', '15:11:00', '15:31:00', '15:40:00', '15:51:00', '16:10:00', '16:11:00', '16:31:00', '16:40:00', '16:51:00', '17:10:00', '17:11:00', '17:31:00', '17:40:00', '17:51:00', '18:10:00', '18:11:00', '18:31:00', '18:40:00', '18:51:00', '19:10:00', '19:11:00', '19:31:00', '19:40:00', '19:51:00', '20:10:00', '20:11:00', '20:40:00', '20:51:00', '21:47:00', '21:53:00', '22:53:00', '23:53:00']"
2474,Via Vallunga Bivio M. Pipel,45.895243,11.05206,33233039,[490],['0002864372017091120180607'],['13:09:00']
2475,Maso Valduga,45.899926,11.054673,77984723,[490],['0002867122017091120180607'],['07:27:00']
2476,Bosco Della Citta',45.901613,11.055394,52288319,[490],['0002867122017091120180607'],['07:29:00']
2477,Maso Valduga,45.899767,11.054287,6724656582,[490],['0002867122017091120180607'],['07:30:00']
2478,Via Vallunga Bivio M. Pipel,45.895243,11.051973,33178589,"[512, 490, 490]","['0002866082017091120180607', '0002867122017091120180607', '0002864232017091120180607']","['07:16:00', '07:31:00', '08:54:00']"
2481,Viale Dei Colli Via Vallunga,45.891091,11.049783,7674700,"[490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 512, 490, 490, 490, 490, 490, 490, 490, 490, 490, 504]","['0002865392017091120180607', '0002865412017091120180607', '0002871142017091120180607', '0002870412017091120180607', '0002865522017091120180607', '0002867152017091120180607', '0002870422017091120180607', '0002867212017091120180607', '0002869652017091120180607', '0002905092017102520180607', '0002870432017091120180607', '0002865542017091120180607', '0002867652017091120180607', '0002868262017091120180607', '0002870452017091120180607', '0002868382017091120180607', '0002869212017091120180607', '0002870472017091120180607', '0002868272017091120180607', '0002868282017091120180607', '0002870492017091120180607', '0002868292017091120180607', '0002864312017091120180607']","['06:57:00', '07:47:00', '08:52:00', '09:20:00', '09:52:00', '10:57:00', '11:40:00', '12:12:00', '12:38:00', '13:12:00', '13:20:00', '13:57:00', '14:18:00', '14:57:00', '15:25:00', '16:12:00', '17:12:00', '17:25:00', '18:07:00', '19:12:00', '19:25:00', '20:02:00', '24:08:00']"
2482,Viale Dei Colli Via Vallunga,45.891342,11.049818,7674700,"[490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 504]","['0002871152017091120180607', '0002867692017091120180607', '0002869322017091120180607', '0002865432017091120180607', '0002865382017091120180607', '0002865442017091120180607', '0002870312017091120180607', '0002867132017091120180607', '0002867142017091120180607', '0002870332017091120180607', '0002865492017091120180607', '0002865502017091120180607', '0002870342017091120180607', '0002865512017091120180607', '0002868302017091120180607', '0002870362017091120180607', '0002868312017091120180607', '0002868322017091120180607', '0002870382017091120180607', '0002868332017091120180607', '0002868342017091120180607', '0002870402017091120180607', '0002865462017091120180607', '0002868352017091120180607', '0002864322017091120180607']","['06:44:00', '07:19:00', '07:20:00', '07:20:00', '08:19:00', '09:19:00', '09:42:00', '10:19:00', '11:19:00', '12:02:00', '12:39:00', '13:29:00', '13:42:00', '14:29:00', '15:29:00', '15:42:00', '16:29:00', '17:29:00', '17:42:00', '18:29:00', '19:29:00', '19:42:00', '20:24:00', '20:29:00', '24:26:00']"
